,number_of_blocks,layers_per_block,neurons_per_block_layer,neurons_per_block_layer_decay,valid_block,blocks
1641,5,2,60,23,True,"[[2, 60, 23], [2, 60, 23], [2, 60, 23], [2, 60, 23], [2, 60, 23]]"
1642,5,2,60,24,True,"[[2, 60, 24], [2, 60, 24], [2, 60, 24], [2, 60, 24], [2, 60, 24]]"
1643,5,2,60,25,True,"[[2, 60, 25], [2, 60, 25], [2, 60, 25], [2, 60, 25], [2, 60, 25]]"
1644,5,2,60,26,True,"[[2, 60, 26], [2, 60, 26], [2, 60, 26], [2, 60, 26], [2, 60, 26]]"
1645,5,2,60,27,True,"[[2, 60, 27], [2, 60, 27], [2, 60, 27], [2, 60, 27], [2, 60, 27]]"
1646,5,2,60,28,True,"[[2, 60, 28], [2, 60, 28], [2, 60, 28], [2, 60, 28], [2, 60, 28]]"
1647,5,2,60,29,True,"[[2, 60, 29], [2, 60, 29], [2, 60, 29], [2, 60, 29], [2, 60, 29]]"
1648,5,2,68,10,True,"[[2, 68, 10], [2, 68, 10], [2, 68, 10], [2, 68, 10], [2, 68, 10]]"
1649,5,2,68,11,True,"[[2, 68, 11], [2, 68, 11], [2, 68, 11], [2, 68, 11], [2, 68, 11]]"
1650,5,2,68,12,True,"[[2, 68, 12], [2, 68, 12], [2, 68, 12], [2, 68, 12], [2, 68, 12]]"
1651,5,2,68,13,True,"[[2, 68, 13], [2, 68, 13], [2, 68, 13], [2, 68, 13], [2, 68, 13]]"
1652,5,2,68,14,True,"[[2, 68, 14], [2, 68, 14], [2, 68, 14], [2, 68, 14], [2, 68, 14]]"
1653,5,2,68,15,True,"[[2, 68, 15], [2, 68, 15], [2, 68, 15], [2, 68, 15], [2, 68, 15]]"
1654,5,2,68,16,True,"[[2, 68, 16], [2, 68, 16], [2, 68, 16], [2, 68, 16], [2, 68, 16]]"
1655,5,2,68,17,True,"[[2, 68, 17], [2, 68, 17], [2, 68, 17], [2, 68, 17], [2, 68, 17]]"
1656,5,2,68,18,True,"[[2, 68, 18], [2, 68, 18], [2, 68, 18], [2, 68, 18], [2, 68, 18]]"
1657,5,2,68,19,True,"[[2, 68, 19], [2, 68, 19], [2, 68, 19], [2, 68, 19], [2, 68, 19]]"
1658,5,2,68,20,True,"[[2, 68, 20], [2, 68, 20], [2, 68, 20], [2, 68, 20], [2, 68, 20]]"
1659,5,2,68,21,True,"[[2, 68, 21], [2, 68, 21], [2, 68, 21], [2, 68, 21], [2, 68, 21]]"
1660,5,2,68,22,True,"[[2, 68, 22], [2, 68, 22], [2, 68, 22], [2, 68, 22], [2, 68, 22]]"
1661,5,2,68,23,True,"[[2, 68, 23], [2, 68, 23], [2, 68, 23], [2, 68, 23], [2, 68, 23]]"
1662,5,2,68,24,True,"[[2, 68, 24], [2, 68, 24], [2, 68, 24], [2, 68, 24], [2, 68, 24]]"
1663,5,2,68,25,True,"[[2, 68, 25], [2, 68, 25], [2, 68, 25], [2, 68, 25], [2, 68, 25]]"
1664,5,2,68,26,True,"[[2, 68, 26], [2, 68, 26], [2, 68, 26], [2, 68, 26], [2, 68, 26]]"
1665,5,2,68,27,True,"[[2, 68, 27], [2, 68, 27], [2, 68, 27], [2, 68, 27], [2, 68, 27]]"
1666,5,2,68,28,True,"[[2, 68, 28], [2, 68, 28], [2, 68, 28], [2, 68, 28], [2, 68, 28]]"
1667,5,2,68,29,True,"[[2, 68, 29], [2, 68, 29], [2, 68, 29], [2, 68, 29], [2, 68, 29]]"
1668,5,2,68,30,True,"[[2, 68, 30], [2, 68, 30], [2, 68, 30], [2, 68, 30], [2, 68, 30]]"
1669,5,2,68,31,True,"[[2, 68, 31], [2, 68, 31], [2, 68, 31], [2, 68, 31], [2, 68, 31]]"
1670,5,2,68,32,True,"[[2, 68, 32], [2, 68, 32], [2, 68, 32], [2, 68, 32], [2, 68, 32]]"
1671,5,2,68,33,True,"[[2, 68, 33], [2, 68, 33], [2, 68, 33], [2, 68, 33], [2, 68, 33]]"
1672,5,2,76,10,True,"[[2, 76, 10], [2, 76, 10], [2, 76, 10], [2, 76, 10], [2, 76, 10]]"
1673,5,2,76,11,True,"[[2, 76, 11], [2, 76, 11], [2, 76, 11], [2, 76, 11], [2, 76, 11]]"
1674,5,2,76,12,True,"[[2, 76, 12], [2, 76, 12], [2, 76, 12], [2, 76, 12], [2, 76, 12]]"
1675,5,2,76,13,True,"[[2, 76, 13], [2, 76, 13], [2, 76, 13], [2, 76, 13], [2, 76, 13]]"
1676,5,2,76,14,True,"[[2, 76, 14], [2, 76, 14], [2, 76, 14], [2, 76, 14], [2, 76, 14]]"
1677,5,2,76,15,True,"[[2, 76, 15], [2, 76, 15], [2, 76, 15], [2, 76, 15], [2, 76, 15]]"
1678,5,2,76,16,True,"[[2, 76, 16], [2, 76, 16], [2, 76, 16], [2, 76, 16], [2, 76, 16]]"
1679,5,2,76,17,True,"[[2, 76, 17], [2, 76, 17], [2, 76, 17], [2, 76, 17], [2, 76, 17]]"
1680,5,2,76,18,True,"[[2, 76, 18], [2, 76, 18], [2, 76, 18], [2, 76, 18], [2, 76, 18]]"
1681,5,2,76,19,True,"[[2, 76, 19], [2, 76, 19], [2, 76, 19], [2, 76, 19], [2, 76, 19]]"
1682,5,2,76,20,True,"[[2, 76, 20], [2, 76, 20], [2, 76, 20], [2, 76, 20], [2, 76, 20]]"
1683,5,2,76,21,True,"[[2, 76, 21], [2, 76, 21], [2, 76, 21], [2, 76, 21], [2, 76, 21]]"
1684,5,2,76,22,True,"[[2, 76, 22], [2, 76, 22], [2, 76, 22], [2, 76, 22], [2, 76, 22]]"
1685,5,2,76,23,True,"[[2, 76, 23], [2, 76, 23], [2, 76, 23], [2, 76, 23], [2, 76, 23]]"
1686,5,2,76,24,True,"[[2, 76, 24], [2, 76, 24], [2, 76, 24], [2, 76, 24], [2, 76, 24]]"
1687,5,2,76,25,True,"[[2, 76, 25], [2, 76, 25], [2, 76, 25], [2, 76, 25], [2, 76, 25]]"
1688,5,2,76,26,True,"[[2, 76, 26], [2, 76, 26], [2, 76, 26], [2, 76, 26], [2, 76, 26]]"
1689,5,2,76,27,True,"[[2, 76, 27], [2, 76, 27], [2, 76, 27], [2, 76, 27], [2, 76, 27]]"
1690,5,2,76,28,True,"[[2, 76, 28], [2, 76, 28], [2, 76, 28], [2, 76, 28], [2, 76, 28]]"
1691,5,2,76,29,True,"[[2, 76, 29], [2, 76, 29], [2, 76, 29], [2, 76, 29], [2, 76, 29]]"
1692,5,2,76,30,True,"[[2, 76, 30], [2, 76, 30], [2, 76, 30], [2, 76, 30], [2, 76, 30]]"
1693,5,2,76,31,True,"[[2, 76, 31], [2, 76, 31], [2, 76, 31], [2, 76, 31], [2, 76, 31]]"
1694,5,2,76,32,True,"[[2, 76, 32], [2, 76, 32], [2, 76, 32], [2, 76, 32], [2, 76, 32]]"
1695,5,2,76,33,True,"[[2, 76, 33], [2, 76, 33], [2, 76, 33], [2, 76, 33], [2, 76, 33]]"
1696,5,2,76,34,True,"[[2, 76, 34], [2, 76, 34], [2, 76, 34], [2, 76, 34], [2, 76, 34]]"
1697,5,2,76,35,True,"[[2, 76, 35], [2, 76, 35], [2, 76, 35], [2, 76, 35], [2, 76, 35]]"
1698,5,2,76,36,True,"[[2, 76, 36], [2, 76, 36], [2, 76, 36], [2, 76, 36], [2, 76, 36]]"
1699,5,2,76,37,True,"[[2, 76, 37], [2, 76, 37], [2, 76, 37], [2, 76, 37], [2, 76, 37]]"
1700,5,2,85,10,True,"[[2, 85, 10], [2, 85, 10], [2, 85, 10], [2, 85, 10], [2, 85, 10]]"
1701,5,2,85,11,True,"[[2, 85, 11], [2, 85, 11], [2, 85, 11], [2, 85, 11], [2, 85, 11]]"
1702,5,2,85,12,True,"[[2, 85, 12], [2, 85, 12], [2, 85, 12], [2, 85, 12], [2, 85, 12]]"
1703,5,2,85,13,True,"[[2, 85, 13], [2, 85, 13], [2, 85, 13], [2, 85, 13], [2, 85, 13]]"
1704,5,2,85,14,True,"[[2, 85, 14], [2, 85, 14], [2, 85, 14], [2, 85, 14], [2, 85, 14]]"
1705,5,2,85,15,True,"[[2, 85, 15], [2, 85, 15], [2, 85, 15], [2, 85, 15], [2, 85, 15]]"
1706,5,2,85,16,True,"[[2, 85, 16], [2, 85, 16], [2, 85, 16], [2, 85, 16], [2, 85, 16]]"
1707,5,2,85,17,True,"[[2, 85, 17], [2, 85, 17], [2, 85, 17], [2, 85, 17], [2, 85, 17]]"
1708,5,2,85,18,True,"[[2, 85, 18], [2, 85, 18], [2, 85, 18], [2, 85, 18], [2, 85, 18]]"
1709,5,2,85,19,True,"[[2, 85, 19], [2, 85, 19], [2, 85, 19], [2, 85, 19], [2, 85, 19]]"
1710,5,2,85,20,True,"[[2, 85, 20], [2, 85, 20], [2, 85, 20], [2, 85, 20], [2, 85, 20]]"
1711,5,2,85,21,True,"[[2, 85, 21], [2, 85, 21], [2, 85, 21], [2, 85, 21], [2, 85, 21]]"
1712,5,2,85,22,True,"[[2, 85, 22], [2, 85, 22], [2, 85, 22], [2, 85, 22], [2, 85, 22]]"
1713,5,2,85,23,True,"[[2, 85, 23], [2, 85, 23], [2, 85, 23], [2, 85, 23], [2, 85, 23]]"
1714,5,2,85,24,True,"[[2, 85, 24], [2, 85, 24], [2, 85, 24], [2, 85, 24], [2, 85, 24]]"
1715,5,2,85,25,True,"[[2, 85, 25], [2, 85, 25], [2, 85, 25], [2, 85, 25], [2, 85, 25]]"
1716,5,2,85,26,True,"[[2, 85, 26], [2, 85, 26], [2, 85, 26], [2, 85, 26], [2, 85, 26]]"
1717,5,2,85,27,True,"[[2, 85, 27], [2, 85, 27], [2, 85, 27], [2, 85, 27], [2, 85, 27]]"
1718,5,2,85,28,True,"[[2, 85, 28], [2, 85, 28], [2, 85, 28], [2, 85, 28], [2, 85, 28]]"
1719,5,2,85,29,True,"[[2, 85, 29], [2, 85, 29], [2, 85, 29], [2, 85, 29], [2, 85, 29]]"
1720,5,2,85,30,True,"[[2, 85, 30], [2, 85, 30], [2, 85, 30], [2, 85, 30], [2, 85, 30]]"
1721,5,2,85,31,True,"[[2, 85, 31], [2, 85, 31], [2, 85, 31], [2, 85, 31], [2, 85, 31]]"
1722,5,2,85,32,True,"[[2, 85, 32], [2, 85, 32], [2, 85, 32], [2, 85, 32], [2, 85, 32]]"
1723,5,2,85,33,True,"[[2, 85, 33], [2, 85, 33], [2, 85, 33], [2, 85, 33], [2, 85, 33]]"
1724,5,2,85,34,True,"[[2, 85, 34], [2, 85, 34], [2, 85, 34], [2, 85, 34], [2, 85, 34]]"
1725,5,2,85,35,True,"[[2, 85, 35], [2, 85, 35], [2, 85, 35], [2, 85, 35], [2, 85, 35]]"
1726,5,2,85,36,True,"[[2, 85, 36], [2, 85, 36], [2, 85, 36], [2, 85, 36], [2, 85, 36]]"
1727,5,2,85,37,True,"[[2, 85, 37], [2, 85, 37], [2, 85, 37], [2, 85, 37], [2, 85, 37]]"
1728,5,2,85,38,True,"[[2, 85, 38], [2, 85, 38], [2, 85, 38], [2, 85, 38], [2, 85, 38]]"
1729,5,2,85,39,True,"[[2, 85, 39], [2, 85, 39], [2, 85, 39], [2, 85, 39], [2, 85, 39]]"
1730,5,2,85,40,True,"[[2, 85, 40], [2, 85, 40], [2, 85, 40], [2, 85, 40], [2, 85, 40]]"
1731,5,2,93,10,True,"[[2, 93, 10], [2, 93, 10], [2, 93, 10], [2, 93, 10], [2, 93, 10]]"
1732,5,2,93,11,True,"[[2, 93, 11], [2, 93, 11], [2, 93, 11], [2, 93, 11], [2, 93, 11]]"
1733,5,2,93,12,True,"[[2, 93, 12], [2, 93, 12], [2, 93, 12], [2, 93, 12], [2, 93, 12]]"
1734,5,2,93,13,True,"[[2, 93, 13], [2, 93, 13], [2, 93, 13], [2, 93, 13], [2, 93, 13]]"
1735,5,2,93,14,True,"[[2, 93, 14], [2, 93, 14], [2, 93, 14], [2, 93, 14], [2, 93, 14]]"
1736,5,2,93,15,True,"[[2, 93, 15], [2, 93, 15], [2, 93, 15], [2, 93, 15], [2, 93, 15]]"
1737,5,2,93,16,True,"[[2, 93, 16], [2, 93, 16], [2, 93, 16], [2, 93, 16], [2, 93, 16]]"
1738,5,2,93,17,True,"[[2, 93, 17], [2, 93, 17], [2, 93, 17], [2, 93, 17], [2, 93, 17]]"
1739,5,2,93,18,True,"[[2, 93, 18], [2, 93, 18], [2, 93, 18], [2, 93, 18], [2, 93, 18]]"
1740,5,2,93,19,True,"[[2, 93, 19], [2, 93, 19], [2, 93, 19], [2, 93, 19], [2, 93, 19]]"
1741,5,2,93,20,True,"[[2, 93, 20], [2, 93, 20], [2, 93, 20], [2, 93, 20], [2, 93, 20]]"
1742,5,2,93,21,True,"[[2, 93, 21], [2, 93, 21], [2, 93, 21], [2, 93, 21], [2, 93, 21]]"
1743,5,2,93,22,True,"[[2, 93, 22], [2, 93, 22], [2, 93, 22], [2, 93, 22], [2, 93, 22]]"
1744,5,2,93,23,True,"[[2, 93, 23], [2, 93, 23], [2, 93, 23], [2, 93, 23], [2, 93, 23]]"
1745,5,2,93,24,True,"[[2, 93, 24], [2, 93, 24], [2, 93, 24], [2, 93, 24], [2, 93, 24]]"
1746,5,2,93,25,True,"[[2, 93, 25], [2, 93, 25], [2, 93, 25], [2, 93, 25], [2, 93, 25]]"
1747,5,2,93,26,True,"[[2, 93, 26], [2, 93, 26], [2, 93, 26], [2, 93, 26], [2, 93, 26]]"
1748,5,2,93,27,True,"[[2, 93, 27], [2, 93, 27], [2, 93, 27], [2, 93, 27], [2, 93, 27]]"
1749,5,2,93,28,True,"[[2, 93, 28], [2, 93, 28], [2, 93, 28], [2, 93, 28], [2, 93, 28]]"
1750,5,2,93,29,True,"[[2, 93, 29], [2, 93, 29], [2, 93, 29], [2, 93, 29], [2, 93, 29]]"
1751,5,2,93,30,True,"[[2, 93, 30], [2, 93, 30], [2, 93, 30], [2, 93, 30], [2, 93, 30]]"
1752,5,2,93,31,True,"[[2, 93, 31], [2, 93, 31], [2, 93, 31], [2, 93, 31], [2, 93, 31]]"
1753,5,2,93,32,True,"[[2, 93, 32], [2, 93, 32], [2, 93, 32], [2, 93, 32], [2, 93, 32]]"
1754,5,2,93,33,True,"[[2, 93, 33], [2, 93, 33], [2, 93, 33], [2, 93, 33], [2, 93, 33]]"
1755,5,2,93,34,True,"[[2, 93, 34], [2, 93, 34], [2, 93, 34], [2, 93, 34], [2, 93, 34]]"
1756,5,2,93,35,True,"[[2, 93, 35], [2, 93, 35], [2, 93, 35], [2, 93, 35], [2, 93, 35]]"
1757,5,2,93,36,True,"[[2, 93, 36], [2, 93, 36], [2, 93, 36], [2, 93, 36], [2, 93, 36]]"
1758,5,2,93,37,True,"[[2, 93, 37], [2, 93, 37], [2, 93, 37], [2, 93, 37], [2, 93, 37]]"
1759,5,2,93,38,True,"[[2, 93, 38], [2, 93, 38], [2, 93, 38], [2, 93, 38], [2, 93, 38]]"
1760,5,2,93,39,True,"[[2, 93, 39], [2, 93, 39], [2, 93, 39], [2, 93, 39], [2, 93, 39]]"
1761,5,2,93,40,True,"[[2, 93, 40], [2, 93, 40], [2, 93, 40], [2, 93, 40], [2, 93, 40]]"
1762,5,2,101,10,True,"[[2, 101, 10], [2, 101, 10], [2, 101, 10], [2, 101, 10], [2, 101, 10]]"
1763,5,2,101,11,True,"[[2, 101, 11], [2, 101, 11], [2, 101, 11], [2, 101, 11], [2, 101, 11]]"
1764,5,2,101,12,True,"[[2, 101, 12], [2, 101, 12], [2, 101, 12], [2, 101, 12], [2, 101, 12]]"
1765,5,2,101,13,True,"[[2, 101, 13], [2, 101, 13], [2, 101, 13], [2, 101, 13], [2, 101, 13]]"
1766,5,2,101,14,True,"[[2, 101, 14], [2, 101, 14], [2, 101, 14], [2, 101, 14], [2, 101, 14]]"
1767,5,2,101,15,True,"[[2, 101, 15], [2, 101, 15], [2, 101, 15], [2, 101, 15], [2, 101, 15]]"
1768,5,2,101,16,True,"[[2, 101, 16], [2, 101, 16], [2, 101, 16], [2, 101, 16], [2, 101, 16]]"
1769,5,2,101,17,True,"[[2, 101, 17], [2, 101, 17], [2, 101, 17], [2, 101, 17], [2, 101, 17]]"
1770,5,2,101,18,True,"[[2, 101, 18], [2, 101, 18], [2, 101, 18], [2, 101, 18], [2, 101, 18]]"
1771,5,2,101,19,True,"[[2, 101, 19], [2, 101, 19], [2, 101, 19], [2, 101, 19], [2, 101, 19]]"
1772,5,2,101,20,True,"[[2, 101, 20], [2, 101, 20], [2, 101, 20], [2, 101, 20], [2, 101, 20]]"
1773,5,2,101,21,True,"[[2, 101, 21], [2, 101, 21], [2, 101, 21], [2, 101, 21], [2, 101, 21]]"
1774,5,2,101,22,True,"[[2, 101, 22], [2, 101, 22], [2, 101, 22], [2, 101, 22], [2, 101, 22]]"
1775,5,2,101,23,True,"[[2, 101, 23], [2, 101, 23], [2, 101, 23], [2, 101, 23], [2, 101, 23]]"
1776,5,2,101,24,True,"[[2, 101, 24], [2, 101, 24], [2, 101, 24], [2, 101, 24], [2, 101, 24]]"
1777,5,2,101,25,True,"[[2, 101, 25], [2, 101, 25], [2, 101, 25], [2, 101, 25], [2, 101, 25]]"
1778,5,2,101,26,True,"[[2, 101, 26], [2, 101, 26], [2, 101, 26], [2, 101, 26], [2, 101, 26]]"
1779,5,2,101,27,True,"[[2, 101, 27], [2, 101, 27], [2, 101, 27], [2, 101, 27], [2, 101, 27]]"
1780,5,2,101,28,True,"[[2, 101, 28], [2, 101, 28], [2, 101, 28], [2, 101, 28], [2, 101, 28]]"
1781,5,2,101,29,True,"[[2, 101, 29], [2, 101, 29], [2, 101, 29], [2, 101, 29], [2, 101, 29]]"
1782,5,2,101,30,True,"[[2, 101, 30], [2, 101, 30], [2, 101, 30], [2, 101, 30], [2, 101, 30]]"
1783,5,2,101,31,True,"[[2, 101, 31], [2, 101, 31], [2, 101, 31], [2, 101, 31], [2, 101, 31]]"
1784,5,2,101,32,True,"[[2, 101, 32], [2, 101, 32], [2, 101, 32], [2, 101, 32], [2, 101, 32]]"
1785,5,2,101,33,True,"[[2, 101, 33], [2, 101, 33], [2, 101, 33], [2, 101, 33], [2, 101, 33]]"
1786,5,2,101,34,True,"[[2, 101, 34], [2, 101, 34], [2, 101, 34], [2, 101, 34], [2, 101, 34]]"
1787,5,2,101,35,True,"[[2, 101, 35], [2, 101, 35], [2, 101, 35], [2, 101, 35], [2, 101, 35]]"
1788,5,2,101,36,True,"[[2, 101, 36], [2, 101, 36], [2, 101, 36], [2, 101, 36], [2, 101, 36]]"
1789,5,2,101,37,True,"[[2, 101, 37], [2, 101, 37], [2, 101, 37], [2, 101, 37], [2, 101, 37]]"
1790,5,2,101,38,True,"[[2, 101, 38], [2, 101, 38], [2, 101, 38], [2, 101, 38], [2, 101, 38]]"
1791,5,2,101,39,True,"[[2, 101, 39], [2, 101, 39], [2, 101, 39], [2, 101, 39], [2, 101, 39]]"
1792,5,2,101,40,True,"[[2, 101, 40], [2, 101, 40], [2, 101, 40], [2, 101, 40], [2, 101, 40]]"
1793,5,2,110,10,True,"[[2, 110, 10], [2, 110, 10], [2, 110, 10], [2, 110, 10], [2, 110, 10]]"
1794,5,2,110,11,True,"[[2, 110, 11], [2, 110, 11], [2, 110, 11], [2, 110, 11], [2, 110, 11]]"
1795,5,2,110,12,True,"[[2, 110, 12], [2, 110, 12], [2, 110, 12], [2, 110, 12], [2, 110, 12]]"
1796,5,2,110,13,True,"[[2, 110, 13], [2, 110, 13], [2, 110, 13], [2, 110, 13], [2, 110, 13]]"
1797,5,2,110,14,True,"[[2, 110, 14], [2, 110, 14], [2, 110, 14], [2, 110, 14], [2, 110, 14]]"
1798,5,2,110,15,True,"[[2, 110, 15], [2, 110, 15], [2, 110, 15], [2, 110, 15], [2, 110, 15]]"
1799,5,2,110,16,True,"[[2, 110, 16], [2, 110, 16], [2, 110, 16], [2, 110, 16], [2, 110, 16]]"
1800,5,2,110,17,True,"[[2, 110, 17], [2, 110, 17], [2, 110, 17], [2, 110, 17], [2, 110, 17]]"
1801,5,2,110,18,True,"[[2, 110, 18], [2, 110, 18], [2, 110, 18], [2, 110, 18], [2, 110, 18]]"
1802,5,2,110,19,True,"[[2, 110, 19], [2, 110, 19], [2, 110, 19], [2, 110, 19], [2, 110, 19]]"
1803,5,2,110,20,True,"[[2, 110, 20], [2, 110, 20], [2, 110, 20], [2, 110, 20], [2, 110, 20]]"
1804,5,2,110,21,True,"[[2, 110, 21], [2, 110, 21], [2, 110, 21], [2, 110, 21], [2, 110, 21]]"
1805,5,2,110,22,True,"[[2, 110, 22], [2, 110, 22], [2, 110, 22], [2, 110, 22], [2, 110, 22]]"
1806,5,2,110,23,True,"[[2, 110, 23], [2, 110, 23], [2, 110, 23], [2, 110, 23], [2, 110, 23]]"
1807,5,2,110,24,True,"[[2, 110, 24], [2, 110, 24], [2, 110, 24], [2, 110, 24], [2, 110, 24]]"
1808,5,2,110,25,True,"[[2, 110, 25], [2, 110, 25], [2, 110, 25], [2, 110, 25], [2, 110, 25]]"
1809,5,2,110,26,True,"[[2, 110, 26], [2, 110, 26], [2, 110, 26], [2, 110, 26], [2, 110, 26]]"
1810,5,2,110,27,True,"[[2, 110, 27], [2, 110, 27], [2, 110, 27], [2, 110, 27], [2, 110, 27]]"
1811,5,2,110,28,True,"[[2, 110, 28], [2, 110, 28], [2, 110, 28], [2, 110, 28], [2, 110, 28]]"
1812,5,2,110,29,True,"[[2, 110, 29], [2, 110, 29], [2, 110, 29], [2, 110, 29], [2, 110, 29]]"
1813,5,2,110,30,True,"[[2, 110, 30], [2, 110, 30], [2, 110, 30], [2, 110, 30], [2, 110, 30]]"
1814,5,2,110,31,True,"[[2, 110, 31], [2, 110, 31], [2, 110, 31], [2, 110, 31], [2, 110, 31]]"
1815,5,2,110,32,True,"[[2, 110, 32], [2, 110, 32], [2, 110, 32], [2, 110, 32], [2, 110, 32]]"
1816,5,2,110,33,True,"[[2, 110, 33], [2, 110, 33], [2, 110, 33], [2, 110, 33], [2, 110, 33]]"
1817,5,2,110,34,True,"[[2, 110, 34], [2, 110, 34], [2, 110, 34], [2, 110, 34], [2, 110, 34]]"
1818,5,2,110,35,True,"[[2, 110, 35], [2, 110, 35], [2, 110, 35], [2, 110, 35], [2, 110, 35]]"
1819,5,2,110,36,True,"[[2, 110, 36], [2, 110, 36], [2, 110, 36], [2, 110, 36], [2, 110, 36]]"
1820,5,2,110,37,True,"[[2, 110, 37], [2, 110, 37], [2, 110, 37], [2, 110, 37], [2, 110, 37]]"
1821,5,2,110,38,True,"[[2, 110, 38], [2, 110, 38], [2, 110, 38], [2, 110, 38], [2, 110, 38]]"
1822,5,2,110,39,True,"[[2, 110, 39], [2, 110, 39], [2, 110, 39], [2, 110, 39], [2, 110, 39]]"
1823,5,2,110,40,True,"[[2, 110, 40], [2, 110, 40], [2, 110, 40], [2, 110, 40], [2, 110, 40]]"
1824,5,3,60,10,True,"[[3, 60, 10], [3, 60, 10], [3, 60, 10], [3, 60, 10], [3, 60, 10]]"
1825,5,3,60,11,True,"[[3, 60, 11], [3, 60, 11], [3, 60, 11], [3, 60, 11], [3, 60, 11]]"
1826,5,3,60,12,True,"[[3, 60, 12], [3, 60, 12], [3, 60, 12], [3, 60, 12], [3, 60, 12]]"
1827,5,3,60,13,True,"[[3, 60, 13], [3, 60, 13], [3, 60, 13], [3, 60, 13], [3, 60, 13]]"
1828,5,3,60,14,True,"[[3, 60, 14], [3, 60, 14], [3, 60, 14], [3, 60, 14], [3, 60, 14]]"
1829,5,3,60,15,True,"[[3, 60, 15], [3, 60, 15], [3, 60, 15], [3, 60, 15], [3, 60, 15]]"
1830,5,3,60,16,True,"[[3, 60, 16], [3, 60, 16], [3, 60, 16], [3, 60, 16], [3, 60, 16]]"
1831,5,3,60,17,True,"[[3, 60, 17], [3, 60, 17], [3, 60, 17], [3, 60, 17], [3, 60, 17]]"
1832,5,3,60,18,True,"[[3, 60, 18], [3, 60, 18], [3, 60, 18], [3, 60, 18], [3, 60, 18]]"
1833,5,3,60,19,True,"[[3, 60, 19], [3, 60, 19], [3, 60, 19], [3, 60, 19], [3, 60, 19]]"
1834,5,3,68,10,True,"[[3, 68, 10], [3, 68, 10], [3, 68, 10], [3, 68, 10], [3, 68, 10]]"
1835,5,3,68,11,True,"[[3, 68, 11], [3, 68, 11], [3, 68, 11], [3, 68, 11], [3, 68, 11]]"
1836,5,3,68,12,True,"[[3, 68, 12], [3, 68, 12], [3, 68, 12], [3, 68, 12], [3, 68, 12]]"
1837,5,3,68,13,True,"[[3, 68, 13], [3, 68, 13], [3, 68, 13], [3, 68, 13], [3, 68, 13]]"
1838,5,3,68,14,True,"[[3, 68, 14], [3, 68, 14], [3, 68, 14], [3, 68, 14], [3, 68, 14]]"
1839,5,3,68,15,True,"[[3, 68, 15], [3, 68, 15], [3, 68, 15], [3, 68, 15], [3, 68, 15]]"
1840,5,3,68,16,True,"[[3, 68, 16], [3, 68, 16], [3, 68, 16], [3, 68, 16], [3, 68, 16]]"
1841,5,3,68,17,True,"[[3, 68, 17], [3, 68, 17], [3, 68, 17], [3, 68, 17], [3, 68, 17]]"
1842,5,3,68,18,True,"[[3, 68, 18], [3, 68, 18], [3, 68, 18], [3, 68, 18], [3, 68, 18]]"
1843,5,3,68,19,True,"[[3, 68, 19], [3, 68, 19], [3, 68, 19], [3, 68, 19], [3, 68, 19]]"
1844,5,3,68,20,True,"[[3, 68, 20], [3, 68, 20], [3, 68, 20], [3, 68, 20], [3, 68, 20]]"
1845,5,3,68,21,True,"[[3, 68, 21], [3, 68, 21], [3, 68, 21], [3, 68, 21], [3, 68, 21]]"
1846,5,3,68,22,True,"[[3, 68, 22], [3, 68, 22], [3, 68, 22], [3, 68, 22], [3, 68, 22]]"
1847,5,3,76,10,True,"[[3, 76, 10], [3, 76, 10], [3, 76, 10], [3, 76, 10], [3, 76, 10]]"
1848,5,3,76,11,True,"[[3, 76, 11], [3, 76, 11], [3, 76, 11], [3, 76, 11], [3, 76, 11]]"
1849,5,3,76,12,True,"[[3, 76, 12], [3, 76, 12], [3, 76, 12], [3, 76, 12], [3, 76, 12]]"
1850,5,3,76,13,True,"[[3, 76, 13], [3, 76, 13], [3, 76, 13], [3, 76, 13], [3, 76, 13]]"
1851,5,3,76,14,True,"[[3, 76, 14], [3, 76, 14], [3, 76, 14], [3, 76, 14], [3, 76, 14]]"
1852,5,3,76,15,True,"[[3, 76, 15], [3, 76, 15], [3, 76, 15], [3, 76, 15], [3, 76, 15]]"
1853,5,3,76,16,True,"[[3, 76, 16], [3, 76, 16], [3, 76, 16], [3, 76, 16], [3, 76, 16]]"
1854,5,3,76,17,True,"[[3, 76, 17], [3, 76, 17], [3, 76, 17], [3, 76, 17], [3, 76, 17]]"
1855,5,3,76,18,True,"[[3, 76, 18], [3, 76, 18], [3, 76, 18], [3, 76, 18], [3, 76, 18]]"
1856,5,3,76,19,True,"[[3, 76, 19], [3, 76, 19], [3, 76, 19], [3, 76, 19], [3, 76, 19]]"
1857,5,3,76,20,True,"[[3, 76, 20], [3, 76, 20], [3, 76, 20], [3, 76, 20], [3, 76, 20]]"
1858,5,3,76,21,True,"[[3, 76, 21], [3, 76, 21], [3, 76, 21], [3, 76, 21], [3, 76, 21]]"
1859,5,3,76,22,True,"[[3, 76, 22], [3, 76, 22], [3, 76, 22], [3, 76, 22], [3, 76, 22]]"
1860,5,3,76,23,True,"[[3, 76, 23], [3, 76, 23], [3, 76, 23], [3, 76, 23], [3, 76, 23]]"
1861,5,3,76,24,True,"[[3, 76, 24], [3, 76, 24], [3, 76, 24], [3, 76, 24], [3, 76, 24]]"
